sigma,x0,y0,theta,closure_err,t_est
0.45,0.30799999999999994,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.45,0.30799999999999994,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.45,0.43599999999999994,0.18,0.0,1.772915270426001e-06,9.0
0.45,0.43599999999999994,0.30799999999999994,0.0,1.772915270426001e-06,15.399999999999997
0.45,0.43599999999999994,0.43599999999999994,0.0,1.772915270426001e-06,21.799999999999997
0.45,0.43599999999999994,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.45,0.43599999999999994,0.5639999999999998,0.0,1.772915270426001e-06,28.199999999999992
0.45,0.43599999999999994,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.45,0.5639999999999998,0.18,0.0,1.7676182425541143e-06,9.0
0.45,0.5639999999999998,0.30799999999999994,0.0,1.7676182425541143e-06,15.399999999999997
0.45,0.5639999999999998,0.43599999999999994,0.0,1.7676182425541143e-06,21.799999999999997
0.45,0.5639999999999998,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.45,0.5639999999999998,0.5639999999999998,0.0,1.7676182425541143e-06,28.199999999999992
0.45,0.5639999999999998,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.45,0.5639999999999998,0.692,0.0,1.7676182425541143e-06,34.599999999999994
0.45,0.692,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.45,0.692,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.45,0.82,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.45,0.82,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.5,0.30799999999999994,0.43599999999999994,4.71238898038469,2.884923590573685e-07,19.30001442181547
0.5,0.30799999999999994,0.5639999999999998,4.71238898038469,2.886358463349836e-07,25.700014428989824
0.5,0.43599999999999994,0.18,0.0,2.886358456688498e-07,9.0
0.5,0.43599999999999994,0.30799999999999994,0.0,2.886358456688498e-07,15.399999999999997
0.5,0.43599999999999994,0.43599999999999994,0.0,2.886358456688498e-07,21.799999999999997
0.5,0.43599999999999994,0.43599999999999994,4.71238898038469,2.884923590573685e-07,19.30001442181547
0.5,0.43599999999999994,0.5639999999999998,0.0,2.886358456688498e-07,28.199999999999992
0.5,0.43599999999999994,0.5639999999999998,4.71238898038469,2.886358463349836e-07,25.700014428989824
0.5,0.5639999999999998,0.18,0.0,2.884923584467458e-07,9.0
0.5,0.5639999999999998,0.30799999999999994,0.0,2.884923584467458e-07,15.399999999999997
0.5,0.5639999999999998,0.43599999999999994,0.0,2.884923584467458e-07,21.799999999999997
0.5,0.5639999999999998,0.43599999999999994,4.71238898038469,2.884923590573685e-07,19.30001442181547
0.5,0.5639999999999998,0.5639999999999998,0.0,2.884923584467458e-07,28.199999999999992
0.5,0.5639999999999998,0.5639999999999998,4.71238898038469,2.886358463349836e-07,25.700014428989824
0.5,0.5639999999999998,0.692,0.0,2.884923584467458e-07,34.599999999999994
0.5,0.692,0.43599999999999994,4.71238898038469,2.884923590573685e-07,19.30001442181547
0.5,0.692,0.5639999999999998,4.71238898038469,2.886358463349836e-07,25.700014428989824
0.5,0.82,0.43599999999999994,4.71238898038469,2.884923590573685e-07,19.30001442181547
0.5,0.82,0.5639999999999998,4.71238898038469,2.886358463349836e-07,25.700014428989824
0.55,0.18,0.43599999999999994,4.71238898038469,1.7678702662498048e-06,19.300088287467148
0.55,0.30799999999999994,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.55,0.30799999999999994,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.55,0.43599999999999994,0.18,0.0,1.772915270426001e-06,9.0
0.55,0.43599999999999994,0.30799999999999994,0.0,1.772915270426001e-06,15.399999999999997
0.55,0.43599999999999994,0.43599999999999994,0.0,1.772915270426001e-06,21.799999999999997
0.55,0.43599999999999994,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.55,0.43599999999999994,0.5639999999999998,0.0,1.772915270426001e-06,28.199999999999992
0.55,0.43599999999999994,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.55,0.5639999999999998,0.18,0.0,1.7676182425541143e-06,9.0
0.55,0.5639999999999998,0.30799999999999994,0.0,1.7676182425541143e-06,15.399999999999997
0.55,0.5639999999999998,0.43599999999999994,0.0,1.7676182425541143e-06,21.799999999999997
0.55,0.5639999999999998,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.55,0.5639999999999998,0.5639999999999998,0.0,1.7676182425541143e-06,28.199999999999992
0.55,0.5639999999999998,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.55,0.5639999999999998,0.692,0.0,1.7676182425541143e-06,34.599999999999994
0.55,0.692,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.55,0.692,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.55,0.82,0.43599999999999994,4.71238898038469,1.7676182373915772e-06,19.30008827745431
0.55,0.82,0.5639999999999998,4.71238898038469,1.7729152653744862e-06,25.70008854230567
0.6000000000000001,0.18,0.43599999999999994,4.71238898038469,3.310514583181649e-06,19.30016516731016
0.6000000000000001,0.30799999999999994,0.43599999999999994,4.71238898038469,3.3102756888947482e-06,19.30016515708678
0.6000000000000001,0.30799999999999994,0.5639999999999998,4.71238898038469,3.328538609181919e-06,25.70016607023279
0.6000000000000001,0.43599999999999994,0.18,0.0,3.32853861018112e-06,9.0
0.6000000000000001,0.43599999999999994,0.30799999999999994,0.0,3.32853861018112e-06,15.399999999999997
0.6000000000000001,0.43599999999999994,0.43599999999999994,0.0,3.32853861018112e-06,21.799999999999997
0.6000000000000001,0.43599999999999994,0.43599999999999994,4.71238898038469,3.3102756888947482e-06,19.30016515708678
0.6000000000000001,0.43599999999999994,0.5639999999999998,0.0,3.32853861018112e-06,28.199999999999992
0.6000000000000001,0.43599999999999994,0.5639999999999998,4.71238898038469,3.328538609181919e-06,25.70016607023279
0.6000000000000001,0.5639999999999998,0.18,0.0,3.310275689893949e-06,9.0
0.6000000000000001,0.5639999999999998,0.30799999999999994,0.0,3.310275689893949e-06,15.399999999999997
0.6000000000000001,0.5639999999999998,0.43599999999999994,0.0,3.310275689893949e-06,21.799999999999997
0.6000000000000001,0.5639999999999998,0.43599999999999994,4.71238898038469,3.3102756888947482e-06,19.30016515708678
0.6000000000000001,0.5639999999999998,0.5639999999999998,0.0,3.310275689893949e-06,28.199999999999992
0.6000000000000001,0.5639999999999998,0.5639999999999998,4.71238898038469,3.328538609181919e-06,25.70016607023279
0.6000000000000001,0.5639999999999998,0.692,0.0,3.310275689893949e-06,34.599999999999994
0.6000000000000001,0.692,0.43599999999999994,4.71238898038469,3.3102756888947482e-06,19.30016515708678
0.6000000000000001,0.692,0.5639999999999998,4.71238898038469,3.328538609181919e-06,25.70016607023279
0.6000000000000001,0.82,0.43599999999999994,4.71238898038469,3.3102756888947482e-06,19.30016515708678
0.6000000000000001,0.82,0.5639999999999998,4.71238898038469,3.328538609181919e-06,25.70016607023279
0.65,0.18,0.43599999999999994,4.71238898038469,4.92018583129051e-06,19.30024523350576
0.65,0.30799999999999994,0.43599999999999994,4.71238898038469,4.919948824955167e-06,19.30024522306408
0.65,0.30799999999999994,0.5639999999999998,4.71238898038469,4.959596935694144e-06,25.700247205469616
0.65,0.43599999999999994,0.18,0.0,4.959596935805166e-06,9.0
0.65,0.43599999999999994,0.30799999999999994,0.0,4.959596935805166e-06,15.399999999999997
0.65,0.43599999999999994,0.43599999999999994,0.0,4.959596935805166e-06,21.799999999999997
0.65,0.43599999999999994,0.43599999999999994,4.71238898038469,4.919948824955167e-06,19.30024522306408
0.65,0.43599999999999994,0.5639999999999998,0.0,4.959596935805166e-06,28.199999999999992
0.65,0.43599999999999994,0.5639999999999998,4.71238898038469,4.959596935694144e-06,25.700247205469616
0.65,0.5639999999999998,0.18,0.0,4.919948825010678e-06,9.0
0.65,0.5639999999999998,0.30799999999999994,0.0,4.919948825010678e-06,15.399999999999997
0.65,0.5639999999999998,0.43599999999999994,0.0,4.919948825010678e-06,21.799999999999997
0.65,0.5639999999999998,0.43599999999999994,4.71238898038469,4.919948824955167e-06,19.30024522306408
0.65,0.5639999999999998,0.5639999999999998,0.0,4.919948825010678e-06,28.199999999999992
0.65,0.5639999999999998,0.5639999999999998,4.71238898038469,4.959596935694144e-06,25.700247205469616
0.65,0.5639999999999998,0.692,0.0,4.9199488251217005e-06,34.599999999999994
0.65,0.692,0.43599999999999994,4.71238898038469,4.919948824955167e-06,19.30024522306408
0.65,0.692,0.5639999999999998,4.71238898038469,4.959596935694144e-06,25.700247205469616
0.65,0.82,0.43599999999999994,4.71238898038469,4.919948824955167e-06,19.30024522306408
0.65,0.82,0.5639999999999998,4.71238898038469,4.959596935694144e-06,25.700247205469616
